Churn,Children,Income,Outage_sec_perweek,Yearly_equip_failure,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,InternetService_DSL,InternetService_Fiber_Optic,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Contract_Monthly,Contract_One_Year
0,0,90664.75,11.05354,0,1,0,0,0,0,0,0,0,1,2.362663,0,1,1,0,1,0,0,1,0
0,1,23553.75,8.263688,0,1,0,1,1,1,0,0,1,0,5.585807,0,1,0,0,0,0,0,0,1
1,0,50375.2,11.40109,0,1,0,0,0,1,1,1,1,0,1.500126,0,1,0,0,0,1,0,1,0
0,0,25770.44,10.45012,1,1,1,0,0,0,1,0,0,0,10.69505,1,0,1,1,0,0,0,1,0
0,0,20613.38,10.66687,0,1,1,0,1,0,0,0,0,0,18.01018,0,1,1,0,1,0,0,0,0
1,1,31492.57,6.754503,0,1,0,0,1,0,0,1,1,1,7.437784,0,1,1,0,0,0,0,1,0
0,4,65315.4,9.956429,0,1,0,1,1,0,0,0,0,1,3.765838,0,1,1,0,0,0,0,1,0
1,0,41212.98,11.74908,0,1,0,1,0,0,1,1,1,0,11.59627,1,0,0,0,1,0,0,1,0
0,1,40895.64,11.06501,0,0,0,0,0,1,0,0,0,1,9.063713,0,0,0,0,0,0,1,0,1
0,2,28954.2,7.942358,1,1,0,0,1,0,0,1,0,0,1.506136,0,1,1,0,0,1,0,0,1
1,0,32952.41,9.749545,0,1,0,1,0,1,0,1,1,0,5.457127,1,0,0,0,0,0,1,0,0
0,0,17595.76,5.549034,1,1,0,0,0,0,1,0,1,1,14.86158,0,1,0,0,0,1,0,1,0
0,3,21334.55,8.568261,0,1,1,1,0,0,1,0,1,1,8.473966,0,0,0,0,0,0,0,1,0
0,0,36470.53,4.254491,1,1,0,1,0,0,0,0,0,1,8.03514,0,1,1,0,0,0,0,0,1
1,4,6074.44,10.997,1,1,0,0,0,1,1,1,0,0,13.81972,0,1,1,0,0,0,1,1,0
1,0,43867.04,9.438856,0,1,0,0,1,0,1,1,1,0,3.82548,1,0,0,0,0,1,0,0,0
0,0,6843.81,11.13605,0,1,0,0,1,0,1,0,1,1,10.32034,1,0,1,0,0,0,1,0,0
1,1,49271.78,13.31371,0,1,1,0,0,1,1,1,1,1,16.7433,1,0,0,1,0,0,0,0,0
1,0,39603.42,10.19664,1,1,1,1,0,0,1,0,0,1,6.7064,0,1,0,0,0,1,0,1,0
1,1,83923.73,11.80835,0,1,0,1,0,0,1,1,0,1,15.06815,0,0,1,1,0,0,0,1,0
0,1,28051.07,11.13448,0,1,1,1,1,1,1,0,0,0,10.81514,0,1,1,1,0,0,0,0,1
0,0,27290.36,10.26872,0,1,0,0,0,0,1,0,1,1,12.14453,0,1,0,1,0,0,0,1,0
1,2,21987.29,12.33937,1,1,0,0,1,0,0,1,0,0,7.495281,0,0,0,0,0,0,0,1,0
0,0,57944.08,4.652367,0,0,0,1,1,0,0,0,1,1,4.534721,0,1,0,0,0,0,1,0,1
1,1,11132.31,6.652103,0,1,1,0,1,1,0,0,1,1,9.328119,1,0,0,0,0,0,0,1,0
0,1,52633.73,12.48083,0,1,1,0,1,0,1,1,0,1,9.499599,0,0,1,1,0,0,0,0,0
0,0,19437.76,12.94698,0,1,0,0,0,0,1,0,0,1,11.88503,0,1,1,0,1,0,0,0,0
1,2,38850.73,11.92649,1,1,1,0,1,1,0,1,1,1,10.22422,1,0,0,0,0,0,0,1,0
0,0,23117.3,5.942798,0,1,0,0,0,1,1,0,0,0,7.650642,1,0,0,0,0,0,1,1,0
0,1,33541.35,8.884712,1,1,1,0,1,1,1,0,0,1,11.16116,0,1,0,0,1,0,0,0,0
1,4,49166.12,8.227196,1,1,0,0,1,1,0,1,1,0,15.80736,0,0,0,0,0,0,1,1,0
0,0,41221.83,9.505342,1,1,1,0,0,0,1,0,0,0,1.050155,0,1,1,0,0,1,0,1,0
1,4,23676.96,8.343598,1,1,0,1,1,1,0,0,0,1,1.201025,0,1,1,0,0,0,1,1,0
1,1,17430.05,10.3229,1,1,1,0,0,0,1,0,1,1,4.600047,0,1,1,0,0,0,1,1,0
1,2,25776.46,9.79011,0,1,1,0,1,0,0,0,1,0,8.100668,1,0,0,0,0,0,1,1,0
0,1,18670.89,7.154983,0,1,0,0,1,0,1,0,0,0,20.22924,1,0,1,0,0,0,0,0,0
0,0,16764.77,15.71715,0,1,1,1,1,0,0,0,0,0,6.853152,1,0,1,0,0,0,1,0,1
1,4,17263.54,4.945596,1,1,1,0,0,1,1,1,1,1,2.213342,0,1,0,0,0,0,0,1,0
1,0,21098.34,10.42441,0,1,0,0,0,1,0,0,1,1,8.316193,0,0,1,1,0,0,0,1,0
1,2,71588.69,12.47126,1,0,0,1,0,0,0,1,1,1,7.874579,0,1,1,0,0,1,0,0,0
1,2,14745.74,13.15573,0,0,1,0,0,1,1,0,0,1,3.890319,1,0,1,0,0,1,0,1,0
0,2,30535.24,10.15032,0,1,1,0,0,0,1,0,0,1,14.7867,0,0,0,0,0,0,0,1,0
1,0,10092.3,8.528837,0,0,0,1,0,0,1,1,0,1,11.71559,0,0,1,1,0,0,0,1,0
0,2,27902.88,4.742341,0,1,1,0,1,1,0,0,0,1,8.479465,0,0,0,0,0,0,0,0,1
0,3,12804.98,9.92207,1,1,1,1,1,0,1,1,0,0,4.99913,0,0,1,0,0,1,0,0,0
1,3,92155.37,12.97945,0,1,1,0,1,0,0,1,0,1,11.55831,0,1,0,1,0,0,0,1,0
1,3,47463.53,10.17097,0,1,0,1,0,1,1,1,1,0,4.612442,0,1,1,0,1,0,0,1,0
1,2,32526.64,2.4631439999999998,1,1,1,1,0,1,0,1,0,1,12.299620000000001,0,1,0,1,0,0,0,1,0
0,2,56186.38,10.17293,0,1,0,0,1,1,1,1,0,1,4.753084,1,0,1,0,0,0,0,0,0
1,0,24322.78,15.02079,0,1,0,0,0,1,1,0,1,1,15.97096,1,0,0,0,1,0,0,1,0
1,3,54067.41,10.43971,0,1,0,1,1,0,1,1,1,0,5.448172,1,0,0,1,0,0,0,1,0
1,2,22066.61,6.458755,0,1,1,1,0,0,1,1,1,1,4.459993,0,0,1,0,0,0,0,1,0
1,7,56067.63,10.12377,0,0,1,0,0,1,0,0,0,0,14.40435,1,0,0,0,0,0,0,1,0
1,1,9327.52,9.904595,0,1,1,1,0,0,1,1,1,0,4.63962,1,0,0,0,1,0,0,0,1
1,4,13925.38,11.32795,0,1,1,1,1,1,1,1,0,1,7.467093,0,1,0,0,0,0,0,1,0
0,0,29604.72,10.56558,2,1,1,0,0,0,1,1,0,0,9.453234,0,1,0,0,0,0,1,1,0
0,3,9443.65,12.964,0,0,0,0,1,0,1,0,0,0,2.598272,1,0,1,1,0,0,0,1,0
0,2,28600.78,11.67122,0,1,1,0,1,1,0,1,0,1,21.53238,0,1,0,0,1,0,0,0,1
0,1,27450.8,9.403453,0,1,0,1,1,1,0,1,1,0,8.681614,0,1,1,0,1,0,0,0,1
1,3,10121.11,10.67622,1,1,0,0,1,0,1,1,1,1,11.05993,0,1,0,0,0,1,0,0,0
0,4,22830.86,13.45773,1,1,0,1,1,0,1,0,0,0,7.845114,1,0,1,0,0,1,0,1,0
0,0,15240.37,9.742724,1,1,0,0,0,1,0,0,0,0,7.773669,0,1,0,0,1,0,0,1,0
1,3,46151.13,9.278879,0,1,0,0,1,1,0,0,1,1,1.450219,1,0,1,0,1,0,0,0,1
1,0,13230.67,12.05681,0,1,0,0,0,0,1,1,0,1,3.326476,0,1,0,1,0,0,0,1,0
0,1,44420.18,9.008834,1,1,0,0,0,1,0,0,0,1,8.509962,0,1,1,0,0,0,0,1,0
1,4,32987.01,12.62145,0,1,1,0,1,0,0,1,1,1,2.089917,0,0,1,0,0,1,0,1,0
1,0,29782.39,13.7683,0,1,1,0,0,1,1,1,1,1,15.04337,0,1,0,1,0,0,0,1,0
0,1,16226.12,6.414763,0,1,1,0,0,0,1,1,0,0,5.526815,1,0,1,1,0,0,0,1,0
1,1,8461.79,8.458739,0,0,1,0,0,0,0,1,1,0,10.72393,1,0,0,1,0,0,0,1,0
0,1,31715.37,10.77811,0,1,1,1,1,0,0,1,0,1,10.24306,0,0,1,0,0,1,0,0,0
0,2,51108.77,10.56625,0,1,0,0,1,1,1,0,0,1,11.65333,1,0,1,0,0,0,0,1,0
0,1,43930.42,11.49429,1,1,1,0,0,1,1,0,0,1,1.125218,0,1,0,0,0,0,0,0,1
0,7,96788.12,14.27531,2,1,1,1,0,0,0,0,1,1,21.73641,0,1,1,0,0,1,0,0,0
1,3,63286.15,11.34582,0,1,0,1,0,0,1,1,0,1,18.47081,1,0,1,1,0,0,0,1,0
0,3,72663.08,10.48235,0,1,1,0,1,0,0,0,1,1,13.36539,1,0,1,0,0,1,0,0,1
0,0,38418.96,11.41893,0,1,1,1,0,0,0,0,0,0,5.97747,1,0,0,1,0,0,0,0,1
0,1,69960.26,10.80515,0,1,0,0,1,0,1,1,1,0,14.83659,1,0,0,0,1,0,0,0,1
1,0,32745.98,12.76804,2,0,1,0,0,1,0,0,0,1,2.431373,1,0,1,0,0,0,1,1,0
0,0,41643.14,10.38163,0,1,1,0,1,1,1,0,0,1,17.29281,1,0,1,0,1,0,0,0,0
1,0,33869.92,12.20023,0,1,1,0,0,0,0,1,0,1,2.437932,0,1,1,0,1,0,0,1,0
0,0,35980.24,13.54628,1,1,1,0,1,0,0,0,1,1,28.06447,0,0,1,0,1,0,0,0,0
0,2,11722.42,5.723715,0,1,1,0,0,0,0,0,0,0,11.20366,0,1,1,1,0,0,0,0,0
1,0,14090.14,11.48341,1,1,1,0,0,0,1,0,1,0,1.689999,0,1,0,0,0,1,0,1,0
0,2,27187.1,9.467888,0,1,0,0,0,1,1,0,1,1,17.2154,1,0,0,0,1,0,0,1,0
0,1,11711.93,8.458642,0,1,0,1,0,1,1,0,0,1,11.81544,0,1,1,1,0,0,0,1,0
0,1,26224.1,10.28547,1,1,0,1,0,1,0,0,0,0,4.24454,1,0,0,0,0,0,1,0,1
1,1,27549.98,8.76848,0,1,1,0,1,0,0,0,1,1,10.59517,1,0,1,0,0,1,0,1,0
1,5,34502.38,11.37883,0,1,0,0,0,0,0,1,1,0,3.267702,1,0,1,0,0,1,0,1,0
0,0,23852.88,10.4737,0,1,1,0,1,0,0,0,0,1,6.06866,0,1,1,0,0,1,0,0,1
0,0,52918.39,9.716777,0,1,1,1,0,1,0,0,0,1,20.51646,0,0,1,1,0,0,0,0,1
1,3,7399.99,11.90764,2,1,0,0,1,0,1,1,1,1,17.15829,1,0,1,0,0,1,0,1,0
0,0,48005.6,8.682117,0,0,0,1,1,0,0,0,1,1,2.123318,0,1,1,0,0,0,0,1,0
1,2,22272.17,5.922697,0,1,1,0,1,1,1,1,1,1,6.631092,0,1,1,0,0,0,1,0,1
0,1,47516.45,4.806157,0,1,1,1,0,1,1,0,1,0,19.92045,1,0,0,0,0,0,0,0,0
0,1,39158.11,11.87073,0,1,1,1,1,0,0,0,0,0,12.03278,0,1,1,0,0,0,0,0,0
1,3,46677.89,5.107328,0,1,0,0,0,1,0,0,1,1,2.408011,1,0,0,0,1,0,0,1,0
0,1,64204.39,12.63743,0,1,0,1,1,0,0,0,1,0,6.281821,0,1,1,0,0,1,0,0,1
0,3,36947.65,11.08684,0,1,0,1,0,0,0,1,0,1,1.481645,0,0,0,0,1,0,0,0,0
1,1,53863.95,10.70363,0,1,1,1,1,1,0,1,0,1,9.910534,0,0,0,0,0,0,0,1,0
1,1,1817.99,9.617616,0,0,1,1,1,0,1,0,0,0,8.915226,1,0,0,0,0,1,0,1,0
0,0,54832.87,12.79698,0,1,0,0,1,0,1,0,1,0,20.3759,0,0,0,0,0,0,1,0,1
1,2,18088.6,6.659319,1,1,1,0,1,0,0,0,1,0,5.714934,1,0,1,0,1,0,0,0,1
0,1,63832.69,7.654546,1,1,0,0,0,1,0,1,0,1,1.875298,0,1,0,1,0,0,0,1,0
0,3,28065.13,11.31682,0,1,0,0,0,0,0,0,0,1,3.878694,0,1,1,0,1,0,0,1,0
1,1,78317.51,9.637687,1,1,1,1,1,1,0,0,0,1,6.678303,1,0,0,1,0,0,0,0,0
0,1,10825.44,10.87864,0,1,0,0,1,1,1,0,0,0,4.870047,0,0,0,0,0,1,0,1,0
1,1,18025.26,12.82617,0,1,0,0,0,0,1,1,0,1,4.939997,0,1,1,0,1,0,0,1,0
0,0,29161.81,10.51882,0,1,1,0,0,0,0,0,0,1,15.53401,0,1,0,0,0,0,0,0,1
0,0,18139.97,11.88396,1,1,1,0,1,1,1,1,0,0,2.668217,0,0,0,0,1,0,0,0,0
0,0,33482.23,3.836284,2,0,0,0,0,0,1,0,1,0,4.527649,1,0,0,0,1,0,0,0,1
0,1,32964.42,6.794031,0,1,0,0,1,1,1,1,0,1,10.58401,0,1,1,0,0,1,0,1,0
0,2,24322.13,10.46718,1,1,0,0,1,1,0,0,0,0,7.266887,0,1,0,0,0,0,0,1,0
0,1,43457.22,7.186131,0,1,0,0,0,0,0,1,0,1,8.322733,0,0,1,0,0,0,0,1,0
1,6,34545.05,10.86219,1,1,0,0,1,1,1,1,0,1,9.244926,0,1,1,0,0,0,1,1,0
1,0,28955.02,6.68792,0,1,1,1,0,0,1,0,0,0,4.459961,0,0,0,0,1,0,0,1,0
1,0,24077.35,10.11956,0,1,0,1,1,0,0,1,1,1,2.443144,0,1,0,0,0,0,1,0,0
1,2,50334.51,12.28017,1,1,0,0,0,1,0,1,1,1,6.365101,0,0,0,0,0,0,0,0,0
0,1,5183.35,6.080136,1,1,0,0,1,0,0,0,0,0,8.549649,1,0,1,1,0,0,0,1,0
0,2,49672.91,11.93478,0,1,0,1,0,0,0,0,1,0,2.138986,1,0,0,1,0,0,0,0,1
0,4,52314.19,12.9604,0,1,0,0,0,1,0,0,0,0,4.026439,1,0,0,0,0,1,0,0,0
1,2,17822.29,8.484795,1,1,1,0,0,0,0,1,1,1,7.348682,0,1,1,0,0,0,1,1,0
1,0,44313.68,7.552868,0,1,1,1,0,0,1,1,1,0,7.131841,1,0,0,1,0,0,0,0,0
0,1,6749.79,12.06425,0,1,1,0,0,0,1,1,0,1,3.555031,0,0,0,0,0,0,1,1,0
1,3,81902.07,9.610898,0,1,1,0,1,0,0,0,1,1,8.442986,1,0,1,0,0,0,1,0,0
0,7,31772.45,12.49193,2,0,1,0,0,0,1,0,0,1,17.4113,0,0,1,0,1,0,0,0,1
1,4,72454.65,7.802625,0,1,1,1,0,0,1,1,1,1,18.62057,1,0,0,0,0,1,0,1,0
0,0,89567.28,8.199481,0,1,1,0,0,0,1,0,0,1,18.16755,1,0,0,0,0,1,0,1,0
0,0,74297.66,6.808384,0,0,0,0,0,0,1,0,0,0,3.707186,1,0,0,1,0,0,0,0,0
1,1,52728.01,9.491553,0,1,1,0,1,0,0,0,0,1,4.767276,1,0,1,0,0,0,1,0,0
0,0,16066.46,10.20766,0,1,0,0,0,0,0,1,0,1,15.65432,1,0,1,0,0,0,0,1,0
0,2,19383.24,10.76068,0,1,0,1,0,1,0,1,0,0,5.810607,0,1,0,0,0,0,1,1,0
1,1,11332.09,6.827972,0,1,0,0,0,0,0,1,1,1,12.82008,0,1,0,0,0,0,1,1,0
1,0,26986.49,11.34716,0,1,1,1,0,0,0,0,0,0,11.59206,1,0,0,0,0,0,1,1,0
0,1,16333.38,4.448719,0,1,1,0,0,1,0,1,0,1,18.11168,0,1,0,0,0,0,1,0,1
0,2,51198.44,7.682652,0,1,1,1,1,0,0,0,0,1,14.77367,0,0,1,1,0,0,0,1,0
0,0,40574,6.463138,0,1,0,0,1,0,1,0,0,0,13.26061,0,1,0,1,0,0,0,1,0
1,1,31020.23,9.604833,0,1,0,0,1,0,0,1,1,1,9.151527,0,1,1,0,0,0,1,1,0
1,1,53461.96,7.629733,1,1,0,0,1,1,1,0,1,1,9.074838,0,1,0,0,0,0,1,1,0
0,1,75680.04,11.26531,0,1,0,1,1,0,1,0,0,0,4.93863,0,1,0,0,0,0,0,1,0
1,0,42450.26,11.96125,0,1,1,1,0,0,0,1,0,1,3.545553,1,0,0,0,0,0,1,1,0
1,2,53710.84,8.620735,0,0,1,0,0,0,1,1,0,1,7.556151,0,0,0,0,0,0,1,1,0
1,0,71445.14,12.14493,1,1,1,0,0,0,0,1,1,0,3.944467,1,0,1,0,0,0,1,0,1
0,1,40493.15,13.33597,1,1,0,1,1,1,0,1,0,1,5.927239,0,1,0,0,0,0,1,0,1
1,2,24979.03,6.330446,0,1,1,1,1,1,1,1,1,1,5.685414,1,0,1,1,0,0,0,0,0
1,5,41375.24,14.25234,1,1,0,0,1,1,0,1,1,1,3.511593,0,1,1,0,1,0,0,1,0
1,4,39999.89,10.86174,1,1,1,0,0,0,1,0,1,1,4.075856,0,1,0,0,1,0,0,1,0
0,0,27127.11,11.67791,0,1,0,0,1,0,0,1,1,0,11.36757,1,0,0,0,1,0,0,0,0
0,0,18347.88,15.35326,0,1,1,0,0,1,0,0,0,1,14.00176,0,1,0,0,0,0,1,0,0
0,7,35876.08,10.17406,0,1,0,0,1,1,0,0,0,0,4.193947,1,0,1,1,0,0,0,0,0
0,3,26939.34,10.00277,1,1,0,0,0,1,0,1,0,1,10.50792,0,1,0,0,0,0,1,0,1
0,2,56527.93,10.89454,0,1,0,0,1,1,0,0,1,0,14.12424,0,0,0,0,0,0,0,0,0
0,1,17094.43,10.71125,0,1,0,0,0,0,0,0,0,1,5.099943,0,0,1,0,1,0,0,0,1
0,2,25588.69,5.29024,0,1,0,1,0,0,0,0,1,1,27.12312,0,1,0,1,0,0,0,0,0
0,3,81905.71,10.29324,1,1,1,0,1,1,0,0,0,0,6.523366,0,0,1,0,1,0,0,1,0
0,2,81939.38,5.393739,1,1,0,0,1,1,1,1,0,1,6.477458,0,0,0,0,0,0,0,1,0
0,1,14959.35,7.954417,0,1,0,0,0,0,0,0,0,0,6.460792,0,0,1,0,1,0,0,1,0
1,0,21225.8,10.65169,0,1,1,1,1,0,0,0,1,1,10.89627,0,1,0,0,1,0,0,1,0
0,3,36582.97,7.39847,1,1,0,0,0,1,0,1,0,1,8.369827,0,0,0,0,0,0,1,0,1
0,0,23519.38,14.45591,0,1,0,1,1,0,0,1,0,1,7.833185,0,0,1,0,0,0,0,0,1
0,1,61174.45,11.90278,1,1,0,0,1,0,1,0,1,0,11.31749,1,0,1,0,0,1,0,0,0
0,2,11047.8,5.414347,0,1,1,1,0,0,0,0,0,1,2.942683,1,0,1,1,0,0,0,0,1
0,0,25182.77,11.93348,0,1,0,0,1,0,1,0,0,1,2.313262,1,0,0,0,0,0,0,1,0
0,1,28090.98,10.8972,0,1,0,0,0,1,1,0,1,0,1.253929,0,1,1,0,0,1,0,0,0
0,4,32997.15,7.338415,0,1,0,1,1,0,0,0,0,0,4.565947,0,0,1,1,0,0,0,0,0
0,3,33601.53,5.058999,1,1,0,0,1,1,0,0,0,1,19.56364,1,0,0,0,0,0,0,1,0
1,1,26071.16,7.630385,1,1,0,0,0,1,0,1,1,0,6.081227,1,0,0,0,0,0,0,1,0
0,3,55038.41,12.24034,0,1,0,0,0,1,0,0,0,0,3.304515,0,1,1,0,0,1,0,0,1
0,3,13808.1,8.598544,1,1,1,0,0,0,0,0,1,1,19.42268,0,1,0,1,0,0,0,1,0
0,2,51493.25,11.73921,0,1,0,0,0,0,1,1,1,1,3.158254,0,0,1,0,0,0,0,0,0
0,5,27655.18,5.415772,1,1,1,0,0,0,0,1,0,1,13.21355,1,0,0,0,0,1,0,0,0
1,0,61325.92,8.735032,1,1,1,0,0,0,0,1,1,1,13.27794,0,1,1,0,0,1,0,1,0
0,4,4247.27,11.07446,0,1,0,0,1,1,0,0,0,1,29.38102,0,1,0,1,0,0,0,1,0
0,0,36032.27,15.20869,0,1,0,0,0,0,0,0,1,0,13.25623,1,0,1,0,0,0,0,1,0
1,1,24352.1,12.44739,0,1,0,0,0,1,0,1,1,1,13.08183,0,1,1,0,0,1,0,1,0
0,4,45652.37,9.886088,2,1,0,1,0,0,0,1,0,1,5.14486,0,1,0,0,1,0,0,1,0
0,0,59985.28,11.47978,1,0,1,0,1,0,0,0,1,1,5.001663,0,0,1,0,0,0,1,0,1
0,3,56246.75,12.45674,0,1,0,0,0,0,0,0,0,1,12.95912,0,0,0,0,1,0,0,0,1
0,3,27783.12,12.88345,0,1,0,0,1,1,1,0,1,0,11.31189,0,1,0,0,0,0,1,0,1
1,0,48079.33,8.415408,0,0,1,1,1,1,0,0,0,1,14.75827,0,1,0,0,0,0,1,1,0
0,6,14910.59,12.60775,0,1,0,0,0,1,0,1,0,1,12.62769,0,1,1,0,0,0,1,1,0
0,1,5269.25,7.10498,0,1,0,1,1,0,0,0,0,1,3.962302,1,0,1,0,0,0,1,1,0
0,0,50538.21,9.678927,0,1,1,0,0,0,0,1,0,0,16.43691,1,0,1,0,0,0,0,1,0
1,3,63089.7,8.048411,0,1,0,1,0,1,0,1,1,1,9.349363,0,1,0,0,1,0,0,0,0
1,3,50015.49,5.523528,0,0,0,0,0,1,0,1,1,0,3.0274200000000002,1,0,1,1,0,0,0,0,1
1,0,9967.84,4.199369,2,0,1,0,0,1,0,1,1,1,20.89442,0,0,1,1,0,0,0,1,0
0,7,50161.62,11.09081,0,1,1,1,0,0,0,1,0,0,11.62262,0,0,1,0,0,1,0,0,0
0,0,28020.92,9.168597,1,1,1,1,0,0,1,0,0,1,7.567398,1,0,0,0,0,1,0,1,0
0,4,42965.51,7.92766,0,1,0,1,0,0,0,0,1,0,23.28091,0,0,0,0,1,0,0,0,0
0,3,17878.4,12.14678,0,1,0,0,1,1,0,0,0,1,7.571234,0,1,1,0,0,1,0,0,0
0,0,5875.82,7.912433,0,1,1,0,0,1,0,0,0,0,23.75492,0,1,0,0,0,1,0,0,1
0,0,29702.84,7.204886,1,1,0,1,0,1,1,0,0,0,4.83659,1,0,0,0,0,0,1,0,0
0,0,39983.19,12.38875,0,1,0,1,0,1,1,0,0,1,8.161101,0,1,1,0,0,1,0,0,0
0,6,72862.83,13.29232,1,1,0,0,0,1,1,1,0,0,5.317775,0,0,1,0,0,1,0,0,1
0,2,10085.48,11.06462,0,1,0,1,1,1,1,0,0,0,7.896421,1,0,0,0,1,0,0,1,0
0,1,18911.92,3.681734,0,1,0,1,0,0,0,0,1,0,2.277916,0,1,1,0,1,0,0,0,0
1,3,33377.2,6.789145,0,1,0,0,1,0,1,1,0,1,8.808902,0,1,1,0,1,0,0,1,0
0,4,56728.64,10.36633,1,1,0,0,1,1,0,0,1,0,20.5032,0,1,1,1,0,0,0,0,1
1,6,48268.53,9.994249,0,0,0,0,0,1,1,0,1,1,3.992629,1,0,0,0,0,1,0,1,0
0,4,69455.07,10.38882,2,1,1,0,0,1,0,1,0,0,4.434036,1,0,0,0,0,0,0,0,0
1,1,42568.16,13.74841,1,1,1,1,1,1,1,0,0,0,6.318781,0,1,1,0,1,0,0,1,0
0,0,8164.76,9.300768,1,1,0,0,1,1,0,0,0,0,4.226363,0,0,1,1,0,0,0,1,0
1,1,99120.55,9.959672,0,1,1,1,1,0,0,1,1,1,5.315954,0,0,1,0,0,0,1,1,0
0,1,21549.44,13.51296,0,1,0,0,0,0,0,0,0,1,4.078283,0,1,0,1,0,0,0,0,0
1,3,33565.09,12.43999,0,1,0,0,1,1,0,0,1,0,3.284958,0,1,0,1,0,0,0,1,0
0,5,59919.2,2.30196,0,1,0,0,1,1,1,0,0,1,24.94738,0,1,1,0,0,0,1,0,0
1,1,36616.04,8.281005,0,1,0,0,0,0,0,1,1,1,1.481306,0,1,1,1,0,0,0,1,0
0,4,32902.71,11.81917,0,1,0,0,1,0,1,0,0,1,13.02429,0,1,1,0,0,1,0,1,0
1,0,10762.84,8.770303,0,1,1,0,1,1,1,0,0,0,9.231083,0,1,1,0,0,1,0,1,0
1,0,16514.35,7.611287,0,1,1,1,0,1,0,0,1,1,12.66908,1,0,0,0,0,0,0,0,1
1,4,14759.93,7.255201,0,1,0,0,1,1,0,0,1,1,4.860179,1,0,0,0,1,0,0,1,0
0,4,26775.75,7.174153,0,0,0,1,0,0,1,0,0,1,14.11275,1,0,0,0,0,1,0,1,0
1,0,28158.14,4.524233,0,1,1,0,0,1,1,1,0,0,1.24728,0,1,0,0,0,0,1,1,0
0,0,97088.5,12.70592,2,1,1,0,0,1,1,0,0,0,11.69762,0,1,0,0,0,1,0,1,0
1,4,63208.86,14.14302,0,1,0,1,1,1,0,1,1,1,3.924965,0,1,1,0,0,0,0,0,1
0,4,57260.25,9.913697,0,1,0,1,1,1,0,0,1,1,7.481549,0,1,0,0,0,1,0,1,0
1,1,78118.48,8.47218,1,1,0,1,0,1,1,0,1,1,2.942297,0,1,0,0,0,0,1,1,0
1,0,54984.96,11.34717,0,1,1,0,0,1,0,1,1,0,2.398402,0,0,0,0,0,0,1,0,0
0,1,8764.63,12.34578,1,1,1,1,0,0,0,1,1,1,26.91021,0,0,1,0,0,0,1,0,1
1,2,14908.11,7.799113,0,1,1,1,1,1,0,0,1,0,6.209949,1,0,0,0,0,1,0,1,0
0,1,17397.3,5.712381,0,1,1,1,1,0,1,0,0,1,9.724026,1,0,0,0,0,0,0,0,0
1,2,8936.02,5.771475,0,1,0,1,1,1,1,1,1,1,7.413447,0,1,1,0,0,0,0,1,0
1,3,60581.95,15.01046,0,1,0,1,0,1,0,0,1,1,8.514329,0,1,0,0,1,0,0,1,0
0,3,29819.59,11.47175,1,1,0,1,1,0,1,0,1,1,22.11529,0,0,0,0,0,0,1,0,0
0,1,28053.3,9.614567,0,1,0,1,0,1,0,0,0,0,10.42906,1,0,0,0,1,0,0,1,0
0,1,30772.72,7.088079,0,1,1,1,1,0,0,0,0,1,16.22349,0,1,0,0,1,0,0,0,0
0,2,76763.34,14.62487,0,1,1,1,0,0,1,0,0,0,18.76373,1,0,1,0,1,0,0,1,0
0,0,11414.65,8.060591,1,1,0,0,0,0,0,0,0,0,6.101406,1,0,1,0,0,0,0,1,0
0,3,23102.45,10.89462,0,1,0,0,0,0,1,1,0,1,3.115729,1,0,0,0,0,0,1,0,1
1,3,22118.1,12.10602,1,1,1,1,0,0,1,1,1,1,9.213435,0,1,1,0,1,0,0,1,0
1,0,33861.89,4.980976,1,0,0,0,1,0,1,1,1,1,6.358996,0,1,1,1,0,0,0,1,0
1,3,71998.04,10.97395,0,1,1,0,1,0,0,1,1,1,8.081693,0,0,0,0,1,0,0,1,0
1,6,60135.44,8.589777,1,1,1,0,1,1,0,1,0,0,5.257695,0,1,0,1,0,0,0,1,0
0,2,68469.87,13.62885,2,1,1,0,0,1,1,0,1,1,14.55,1,0,1,0,0,0,0,0,0
0,1,13900.27,10.89684,0,1,1,1,0,1,0,0,0,1,11.51439,1,0,0,0,1,0,0,0,1
1,4,90902.55,8.111689,0,1,0,1,1,1,0,1,0,0,1.940789,0,0,1,1,0,0,0,0,1
1,2,49527.05,13.49982,1,1,0,0,1,0,0,1,1,1,5.145314,0,1,0,1,0,0,0,1,0
0,2,81482.8,5.325341,0,1,0,1,1,0,0,0,1,1,4.655119,0,0,0,0,1,0,0,1,0
1,3,56427.16,2.526424,0,0,0,0,1,1,0,0,1,1,8.160495,1,0,0,1,0,0,0,1,0
1,0,87147.55,9.947737,0,1,1,0,1,1,0,1,0,1,4.008932,0,1,0,0,0,1,0,1,0
0,0,59861.32,15.91653,0,1,0,0,0,1,0,0,0,0,10.70081,1,0,0,1,0,0,0,1,0
0,1,58077.49,4.261131,0,1,0,0,0,0,0,0,1,1,15.68627,0,0,0,0,1,0,0,0,0
0,1,18070.29,11.92268,0,1,0,1,1,0,0,0,1,1,26.14972,1,0,1,1,0,0,0,1,0
