Churn,Tenure,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Population,Age,Income,Children,Timely_Response,Timely_Fixes,Timely_Replacements,Reliability,Options,Respectful_Response,Courteous_Exchange,Active_Listening,Gender_Female,Marital_Divorced,Marital_Married,Marital_Never_Married,Marital_Separated,Phone,Multiple,InternetService_Fiber_Optic,InternetService_DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract_Monthly,Contract_One_Year,PaperlessBilling
0,69.46803,11.25577,14,0,0,148,74,29305.13,1,3,2,3,4,2,4,2,3,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
1,61.62341,12.52216,12,0,1,3163,64,11387.58,1,5,4,5,5,3,2,3,3,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0
0,55.2092,11.11844,12,3,0,30228,20,48067.5,0,1,2,2,4,3,4,3,3,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1
0,42.36505,4.529435,11,4,0,8239,73,38322.59,1,3,3,3,4,3,2,3,4,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0
0,42.73326,7.857338,15,1,1,188,82,35786.6,2,3,3,4,4,4,3,3,4,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1
0,53.40027,16.12607,15,0,0,522,24,62700.71,0,3,3,3,5,3,4,5,5,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1
0,47.96609,10.7853,15,0,0,2000,33,83651.89,4,4,6,5,4,1,5,4,4,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0
0,64.37387,10.68339,13,0,0,28929,75,61084.32,4,3,3,3,4,3,2,4,3,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,1
0,60.94251,5.397724,11,0,0,12991,82,21602.16,6,4,4,3,4,5,3,4,3,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1
0,43.29117,5.46402,19,5,0,14710,59,46015.65,3,5,6,5,3,3,4,4,6,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
0,63.47674,5.201543,9,0,1,26863,65,64281.28,2,3,3,3,4,4,3,3,2,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1
0,66.45525,10.21513,16,1,0,739,32,42060.33,0,2,2,2,4,3,2,2,3,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
0,62.70697,8.532717,14,0,0,24780,27,15249.68,0,3,3,4,3,6,1,3,3,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
0,58.89846,5.761471,9,0,0,1020,45,17312,0,4,4,4,5,2,4,6,5,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1
0,63.24097,4.034332,12,0,0,6,57,21485.23,3,4,4,4,4,4,4,4,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
0,65.82455,7.529241,13,0,1,2593,33,54211.72,1,2,3,2,3,3,3,4,2,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1
0,70.99222,8.806253,11,1,0,3404,43,83924.66,3,3,4,2,3,5,3,3,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1
0,71.17531,13.01754,11,1,1,738,88,42043.47,0,5,5,3,4,3,5,5,5,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
0,63.70781,7.356317,11,2,0,209,51,52233.68,5,6,6,4,5,5,6,7,6,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
0,58.04171,7.407723,15,2,0,11294,69,80110.69,0,4,2,4,1,5,2,4,2,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1
0,65.82541,9.223647,13,1,0,469,43,22205.18,0,4,3,3,2,4,2,3,4,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1
0,62.03303,6.789265,11,2,2,1503,52,20052.51,3,3,4,3,2,4,2,3,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,44.25204,11.1117,6,3,1,151,86,74321.03,4,4,3,3,4,1,3,4,3,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1
0,69.15198,10.84728,10,1,1,58673,88,63461.18,0,5,3,4,2,5,3,4,4,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
0,66.61075,6.028391,12,2,1,2057,47,38354.6,4,4,4,4,4,2,4,6,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,66.46762,17.27337,7,1,0,30309,47,40906.5,0,3,4,4,4,3,3,4,4,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0
1,59.05164,8.341462,13,3,1,1316,31,55913.69,3,5,4,5,4,3,3,4,4,1,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1
0,54.83336,9.519547,11,0,1,39,26,42863.75,2,2,3,3,4,2,4,6,5,0,0,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1
0,66.85703,5.480291,15,2,0,39,22,23388.8,1,3,5,4,4,4,3,4,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0
0,71.76842,7.944754,10,0,1,14210,67,78119.96,2,4,4,4,4,3,5,4,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
0,70.70127,10.98961,12,2,0,911,43,17914.7,2,2,1,3,3,4,3,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,69.34472,4.069613,9,2,0,15944,60,16416.66,3,4,5,4,4,3,5,3,3,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1
0,49.67201,8.965115,15,2,0,518,84,9285.81,0,5,4,5,4,3,5,4,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1
0,56.99989,13.35731,12,0,0,5375,72,10507.86,3,4,3,5,3,6,3,2,4,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
0,61.73934,13.05308,18,2,0,122,85,25381.91,2,2,2,1,4,5,3,3,3,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
0,67.60865,13.66314,13,2,0,5733,89,85041.89,5,4,4,5,3,6,3,4,2,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,1
0,69.55373,9.195188,14,0,0,723,38,32537.12,1,5,4,5,3,4,5,4,4,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
0,71.30457,12.59805,13,3,0,13265,23,26100.78,2,4,5,4,1,5,4,2,4,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,1
0,69.22588,9.331595,9,2,0,61850,19,55417.55,1,3,3,2,5,3,4,3,4,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0
0,67.75237,12.6855,16,1,1,524,43,36586.61,3,3,3,3,3,5,2,4,3,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1
0,69.03829,12.06297,14,0,1,41454,74,47188.49,4,4,5,4,3,3,3,5,4,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1
0,70.25821,12.84371,14,2,0,18828,28,28748.12,1,4,2,3,4,3,3,4,5,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1
0,60.83121,9.809329,17,0,0,1186,24,59523.54,1,3,3,3,5,3,3,2,3,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
0,68.84751,8.987561,13,0,1,2104,22,45197.21,1,4,4,3,4,2,5,3,5,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1
0,70.30482,5.613144,6,0,1,946,63,81034.18,4,5,3,4,3,2,4,5,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1
0,51.57289,9.112086,13,1,0,10246,23,15449.69,4,4,5,5,4,3,3,4,2,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0
0,65.74132,7.18515,12,2,0,2387,80,27678.71,0,3,4,4,3,2,5,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1
0,66.47928,7.790259,15,2,0,1349,35,24176.28,3,4,4,4,3,5,2,3,4,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1
0,50.65704,10.11142,6,1,0,38376,39,33180.77,4,3,3,3,3,4,3,4,3,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1
0,61.25573,13.89208,13,0,0,36441,69,15364.14,3,5,4,5,4,2,4,5,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
0,69.49722,11.05776,13,0,2,414,31,51290.56,3,2,2,1,4,2,4,3,3,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1
0,52.61696,8.173983,11,2,0,6435,66,16603.16,1,2,2,2,4,5,1,3,2,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1
0,58.42415,8.760586,11,2,2,776,68,60661.46,1,4,5,4,4,4,4,2,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1
0,52.71096,7.207527,12,0,0,94,53,24044.95,3,2,2,3,5,4,3,4,2,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1
0,66.59235,8.908092,9,2,1,1271,71,26166.52,2,4,4,3,4,4,3,2,4,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0
0,66.87947,4.921819,6,3,0,401,22,102059,1,3,3,2,3,4,3,3,5,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
0,65.49474,10.03289,12,0,1,1300,41,11825.53,1,3,5,4,3,4,3,2,4,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1
0,67.97593,9.593769,11,0,1,1270,70,21486.26,3,5,4,4,5,3,5,4,6,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1
0,52.52919,11.65083,17,5,0,322,84,66644.71,6,3,2,3,4,3,3,2,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1
0,56.83549,9.647321,15,0,1,10025,38,18442.57,1,3,4,4,1,6,1,3,3,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1
0,52.83276,11.31545,11,0,0,18,66,13899.94,2,4,5,4,6,2,5,5,4,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
0,43.80971,10.23482,10,0,1,880,57,18388.61,2,1,1,2,4,3,5,1,3,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0
0,50.58329,11.20722,11,1,0,30910,47,35149.7,0,3,4,5,4,3,4,5,4,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0
0,53.5973,13.66782,15,0,1,37183,85,88186.92,2,3,5,5,3,4,4,2,5,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1
0,63.2816,11.16153,11,2,2,7624,19,71096.34,3,5,5,3,3,3,4,3,4,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0
0,45.33017,13.11388,13,0,0,23530,41,24818.42,3,4,4,4,3,3,5,4,3,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
0,55.75053,12.69531,12,0,0,12954,23,29149.52,1,4,5,4,5,5,4,4,4,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1
0,58.86685,11.75992,16,1,0,3572,26,30876.58,4,3,4,4,3,3,3,4,2,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1
0,55.50904,9.190279,13,0,1,29942,63,10621.15,2,5,5,4,3,5,3,4,2,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
0,67.94385,12.10338,9,2,0,0,42,94042.03,0,5,4,4,4,5,5,4,3,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0
0,49.48328,5.925463,13,3,1,16906,31,17575.29,1,4,3,3,4,2,4,4,3,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
0,43.41671,11.31582,7,1,2,29231,89,19680.77,1,2,2,3,4,3,4,5,4,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1
0,67.64041,8.999013,12,1,0,12449,27,27758.51,1,4,5,3,3,4,2,5,3,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0
0,69.2962,9.269101,7,2,0,2564,42,34084.03,3,3,4,4,4,3,3,6,4,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1
0,66.09752,10.62745,15,3,0,346,65,34869.71,0,2,2,3,4,4,2,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,66.9628,6.324142,6,1,1,1135,80,30844.7,1,2,3,3,3,4,2,3,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0
0,68.64996,13.06288,15,0,1,826,79,72320.92,0,3,4,3,4,4,3,4,3,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1
0,62.59338,5.960738,8,1,0,12415,68,75171.75,1,5,4,5,4,5,4,4,5,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1
0,53.34625,5.803708,11,2,0,2481,45,36084.05,0,4,3,4,3,5,4,4,4,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1
0,69.51253,7.536421,11,2,1,555,81,56875.65,2,4,5,3,4,2,4,4,6,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
0,39.01296,16.4535,17,1,1,67053,89,27155.66,0,3,3,3,3,3,3,3,5,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1
0,68.90613,6.088598,11,0,0,7371,43,37989.78,7,5,4,4,3,4,4,3,2,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0
0,65.26303,12.09365,14,0,0,1523,75,29161.86,2,2,3,2,3,4,2,3,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1
0,63.59925,13.76037,12,1,0,13019,71,13044.82,0,4,4,6,5,3,3,5,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0
0,68.37005,10.51434,17,0,0,9165,32,11981.69,2,2,2,3,3,6,3,3,5,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1
0,68.74532,10.96828,11,1,0,5910,24,43152.51,1,3,3,3,5,3,6,4,3,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
0,45.6394,14.47735,7,0,0,4082,61,50676.79,3,4,4,3,2,5,5,4,4,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1
0,55.0447,6.238726,13,3,0,802,64,16836.27,0,3,4,3,5,3,4,4,3,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1
0,52.03938,14.90964,16,0,1,360,80,3328.23,0,5,4,5,3,4,4,4,4,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0
0,56.9918,8.580033,13,1,0,15623,34,30369.33,2,5,3,3,2,3,3,3,5,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
1,62.85596,11.68265,15,3,0,8810,70,9416.77,0,3,3,3,2,4,4,3,5,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1
0,68.85746,6.186245,12,1,0,401,54,46724.11,0,5,4,5,3,4,4,6,4,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
0,65.41235,11.69753,13,0,0,9103,49,27386.18,2,3,4,3,3,2,3,3,4,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0
0,66.63528,7.337078,12,0,1,249,28,18033.25,1,3,3,5,3,4,3,3,2,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
0,66.17528,9.709458,6,2,0,4351,79,38096.62,0,4,2,4,4,3,3,4,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,60.83302,9.295079,11,1,1,776,51,54776.36,0,2,3,2,4,2,3,3,4,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1
1,52.41441,8.180153,12,2,0,19669,76,27666.82,0,4,4,3,3,3,3,4,3,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1
0,66.91612,11.47664,12,0,0,19146,78,43747.73,2,4,3,3,3,3,3,3,3,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1
0,59.01535,5.217412,11,2,0,80489,52,41329.2,1,3,2,2,2,4,2,2,3,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1
0,48.35393,9.699018,12,1,0,18198,49,20541.47,2,4,4,2,3,5,2,4,3,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1
0,61.92686,12.26505,19,1,1,452,59,38226.33,1,4,4,2,5,2,5,4,5,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,0
0,53.66219,6.423763,16,1,1,30734,78,38511.78,4,3,3,4,4,3,3,2,2,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0
0,68.03309,7.885518,19,0,0,51003,37,30320.37,0,5,5,4,3,3,6,4,4,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0
0,70.73353,13.11159,13,0,0,160,46,17974.25,7,3,3,3,3,5,2,3,3,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1
1,62.01927,10.83154,10,0,0,6623,59,26317.37,2,4,4,3,4,2,2,4,2,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0
1,60.34933,9.865242,13,0,0,1265,45,79363.76,3,5,4,5,2,5,3,4,3,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1
0,70.49798,13.01854,9,0,0,11897,71,23360.78,0,3,3,3,2,4,1,2,3,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0
1,47.99239,8.490049,10,3,0,2395,88,51179.24,1,5,5,5,5,4,5,3,5,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0
0,70.02121,7.45222,13,0,0,2592,45,7998.07,3,6,5,4,4,3,5,5,5,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0,1
0,51.58472,2.970156,4,0,0,19559,59,5884.45,2,3,3,4,4,4,3,4,3,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1
0,65.90305,8.447596,10,4,0,3294,79,48011.59,0,2,2,1,6,3,2,2,2,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1
0,62.37954,8.218342,13,0,0,7656,54,54726.01,7,5,4,4,2,4,3,3,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
0,65.07415,15.43806,8,1,0,4339,69,49245.97,1,4,4,4,2,3,4,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,54.2897,7.7335140000000004,10,0,0,592,23,8549.99,0,4,2,3,3,5,3,2,3,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1
1,48.08209,12.16455,11,1,1,2093,78,48148.86,2,5,4,3,4,3,3,3,6,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0
0,65.83916,5.987646,19,0,1,53886,77,35075.03,1,4,4,5,3,6,4,4,5,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1
0,54.65604,7.778555,14,1,0,239,53,75181.43,6,4,4,5,6,2,5,3,6,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1
0,68.76753,12.13849,12,1,0,333,89,34774.75,1,3,5,4,5,3,4,4,3,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
0,67.0795,9.353272,15,1,0,27202,38,45285.69,0,1,1,2,2,3,2,2,2,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
0,65.32463,14.83824,13,1,2,16160,22,37522.18,7,3,3,3,4,4,2,3,3,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1
1,42.6954,10.53761,9,1,0,46,61,28191.63,1,1,2,2,5,3,3,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1
0,57.49365,10.97816,12,1,0,1144,48,39445.97,2,5,6,4,4,3,5,3,5,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1
0,67.72122,6.1871,16,2,0,12396,85,70395.54,3,3,3,3,2,5,2,2,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1
0,68.29684,11.63026,17,1,0,18820,80,49646.02,4,3,4,3,2,3,4,2,5,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0
0,57.36372,9.827132,7,0,0,5060,22,27464.49,2,4,5,5,2,5,4,3,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1
0,42.67725,14.59844,14,1,0,4024,32,4202.7,1,2,2,4,5,1,5,4,5,1,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1
0,65.4426,7.680029,12,0,0,30097,48,26005.47,2,3,4,4,3,5,3,4,3,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
0,70.62907,7.957,11,1,0,14744,20,94995.33,0,5,6,6,4,5,4,4,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1
0,61.78729,11.75049,16,1,0,1853,68,21216.13,0,2,3,3,3,4,4,2,3,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0,1
0,50.42623,11.89907,10,2,0,872,55,10326.88,0,4,3,3,3,4,3,2,4,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
0,42.80596,8.533536,14,0,0,6849,20,9516.26,2,4,3,3,4,3,5,3,4,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0
0,69.76805,12.67905,12,0,0,17484,18,33028.82,2,3,3,4,5,3,3,4,2,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0
0,71.00882,6.580222,14,0,1,4466,52,33425.04,0,4,4,4,4,2,3,3,2,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0
0,64.44732,9.592831,11,1,1,1490,23,71070.02,0,3,3,3,3,3,3,5,3,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
0,59.71663,7.951989,13,1,0,47309,89,26652.94,1,6,6,4,2,5,4,4,4,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1
0,60.8744,11.13076,9,1,0,3817,33,27059.29,2,3,3,2,3,3,2,3,3,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
0,54.7075,10.77849,10,2,0,1503,88,65204.61,1,3,2,3,4,3,4,3,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
0,58.78687,11.03469,17,0,0,54601,41,35600.06,4,4,4,3,4,3,3,3,3,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1
0,60.82718,3.518516,9,1,0,12791,80,32687.28,1,5,4,5,4,2,4,5,4,0,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0,1,1
0,69.76544,5.750742,16,2,0,3586,18,23570.06,1,1,2,2,3,3,2,3,2,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1
0,70.34319,7.394425,18,1,0,4613,54,18407.87,2,3,2,3,4,2,5,5,4,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,60.34007,12.46017,13,0,1,7155,23,95198.64,0,3,4,5,5,3,5,4,4,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
0,47.99043,12.32892,18,1,0,166,75,43085.55,3,2,3,4,4,3,3,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1
0,69.14535,12.90571,11,1,0,1104,46,75711.93,1,5,5,4,3,3,4,5,4,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1
0,59.6057,9.245843,10,0,0,2109,26,48071.63,1,3,2,4,2,5,2,3,4,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0
1,54.23273,7.516963,15,0,0,1924,75,48524.09,1,3,3,3,6,2,5,4,4,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1
0,67.90183,9.233939,7,1,0,11484,65,27535.44,0,4,4,3,5,3,4,3,4,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1
0,59.79068,17.30888,11,0,0,7349,79,30057.73,3,4,3,3,4,3,5,4,4,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1
0,62.04916,12.67033,10,1,0,1749,39,6536.16,3,4,4,6,3,5,4,4,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1
0,71.58072,11.78548,18,1,0,2008,29,16604.79,0,3,2,2,2,4,2,2,3,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0
0,61.82935,8.388368,13,6,0,275,79,75196.45,1,4,3,3,4,3,4,3,5,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1
0,69.95421,11.5891,3,2,1,62,61,21558.19,0,3,3,5,4,4,4,5,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0,69.09557,10.0785,14,0,1,1162,57,22713.63,1,4,4,4,5,2,6,3,4,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
0,71.39166,12.11043,10,2,0,784,67,11489.41,3,3,4,3,4,5,3,4,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1
0,54.24636,12.16038,11,1,1,46333,77,16257.75,4,4,4,4,5,3,4,3,4,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0
1,65.67374,7.47385,15,1,0,30228,60,20726.52,2,4,4,5,4,3,2,3,3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1
0,65.54969,12.97013,16,1,0,1537,19,13543.51,2,3,3,3,2,4,3,1,4,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0
0,69.90673,9.92206,11,1,0,587,29,8068.23,3,3,2,4,4,6,4,3,2,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1
0,62.94907,8.904872,12,0,0,12135,29,33280.3,3,4,4,5,4,2,4,5,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0,66.94288,7.080619,13,1,1,16305,80,25945.22,3,3,3,4,3,4,5,3,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0
0,56.28159,10.89278,7,2,0,2174,34,7936.05,0,3,3,2,5,3,4,4,4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1
1,61.2541,6.075894,10,2,0,88344,26,68169.91,2,3,4,5,1,4,2,4,2,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1
0,70.73486,17.74581,14,2,1,59482,67,35827.4,0,3,3,3,2,5,2,4,3,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0,0
0,55.67612,6.541451,10,1,1,5082,78,84969.58,1,4,5,5,5,2,4,4,4,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1
0,68.88054,10.63657,12,2,2,15113,24,53611.13,5,2,2,3,4,3,3,3,3,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1
1,40.13259,10.20203,13,1,1,14990,31,46024.12,4,5,4,5,3,5,5,4,3,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0
0,66.168450000000007,10.06837,18,2,0,382,66,36172.9,0,5,5,3,3,5,3,4,3,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0
0,53.80449,5.935326,13,1,2,392,52,47410.05,0,3,3,3,4,4,4,4,5,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1
