"MonthlyCharge","Tenure","Children","Age","Email","Population","Bandwidth_GB_Year","Port_modem","Tablet","InternetService_Fiber_Optic","InternetService_DSL","Phone","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies"
242.6106,25.68013,0,70,12,5157,3070.896284,1,0,0,1,1,0,1,0,0,1,1
194.9882,10.12764,0,51,15,39642,1214.121186,0,1,1,0,1,1,0,1,0,0,1
149.9621,18.01409,4,47,14,2119,1885.551581,0,1,1,0,1,0,0,1,0,1,0
127.4958,1.90586,1,44,13,46623,362.550034,0,1,1,0,1,1,0,1,0,0,0
200.1185,7.329775,0,56,8,1600,1451.591007,0,0,0,1,1,0,0,0,1,1,1
159.9476,11.21881,0,41,7,11817,1589.460591,1,1,0,1,1,0,0,0,0,0,1
179.9794,13.17784,2,44,6,9493,1407.673878,0,0,1,0,1,0,1,1,0,0,0
245.147,2.77885,1,80,11,5020,1187.8922,0,1,0,1,1,0,0,1,1,1,1
174.9744,12.9557,1,25,9,34390,1894.547126,1,0,0,1,1,1,0,0,1,0,1
270.1604,21.39532,3,46,14,2992,3055.521716,0,1,0,1,0,1,1,1,1,1,1
245.147,26.54684,2,58,13,4586,3238.304359,0,0,0,1,1,0,0,1,1,1,1
152.4742,7.334657,1,61,6,39,1253.931577,0,0,0,1,1,0,0,1,1,0,1
152.5104,19.48914,2,65,11,393,2254.987769,0,0,0,1,1,1,0,1,1,0,0
162.4538,4.546842,0,43,14,15788,1076.672787,1,1,0,1,1,0,0,0,1,1,0
194.9663,4.320048,2,56,12,3139,1215.716688,0,0,0,1,1,0,1,1,0,0,1
204.961,9.553951,0,84,12,2381,1063.934914,0,0,1,0,1,1,1,0,0,0,1
162.4676,22.01734,2,68,12,185,2615.647724,0,1,0,1,1,0,0,1,0,1,0
162.4818,2.628926,10,33,11,252,1058.58579,1,0,0,0,1,1,1,0,0,1,0
215.1591,7.041709,1,24,14,24325,1771.091615,0,0,0,1,0,1,0,1,1,1,1
127.5112,7.295203,0,83,13,66056,636.617816,0,0,0,0,0,1,0,0,1,0,0
164.967,17.19189,4,57,10,588,2297.2034,0,0,0,1,1,0,1,1,1,1,0
129.9621,7.560138,2,24,14,320,1503.364958,1,0,0,1,0,0,0,1,0,1,0
202.4433,15.62643,0,68,11,630,1624.869828,0,0,1,0,1,0,1,0,0,0,1
137.4686,6.142753,2,84,14,18402,700.4813335,0,0,1,0,1,1,1,0,0,0,0
172.4705,8.696148,1,48,12,2273,1475.739164,1,0,0,1,1,0,0,1,0,0,1
235.1372,21.49074,3,55,13,8751,2886.678944,0,0,0,1,1,0,1,1,1,1,1
117.4835,14.45396,8,68,11,5480,1684.339812,0,1,0,0,1,1,0,0,0,0,1
207.4811,13.21887,1,70,10,991,1566.022939,1,0,1,0,1,1,1,1,0,1,0
214.9525,13.74701,4,68,9,85,1598.336024,1,0,1,0,1,0,1,0,1,0,1
194.9699,19.48387,4,81,15,28165,2038.974824,0,0,1,0,1,0,1,1,1,0,1
220.1323,5.067354,2,64,7,26545,968.8818009,0,0,1,0,1,0,0,1,0,1,1
139.9875,6.386027,1,73,13,24743,1039.187211,0,0,0,1,1,1,0,0,1,0,0
159.9349,5.387209,2,27,7,38833,910.8338083,0,0,1,0,1,0,1,0,0,1,0
104.9643,3.94227,0,57,6,218,795.7564584,1,0,0,1,1,0,0,0,1,0,0
230.1051,5.664023,1,68,10,18951,982.7165421,1,1,1,0,1,0,1,0,0,1,1
200.1323,1.329981,3,22,9,421,1244.63125,1,0,0,1,1,0,0,1,0,1,1
114.9509,29.58658,2,34,10,21480,3041.355145,0,0,0,1,1,0,1,0,0,0,0
147.4783,7.888574,1,78,10,196,810.3780598,0,1,1,0,1,1,0,0,0,0,0
174.9581,13.34222,4,75,11,24824,2027.493646,0,1,0,1,1,1,1,0,0,1,0
174.9768,13.63405,1,68,12,1770,1855.223588,0,0,0,1,1,0,0,1,1,1,0
154.9919,8.171806,0,79,3,476,1307.928901,1,0,0,1,0,1,0,1,1,0,1
167.4847,25.76718,1,51,10,3989,3049.419775,0,0,0,1,1,1,1,1,1,1,0
197.4702,3.876069,1,58,15,690,1218.662597,0,1,0,1,1,1,1,0,1,0,1
194.9768,29.71753,2,58,11,733,2823.145964,0,0,1,0,1,0,0,1,1,1,0
184.9634,1.116305,0,89,14,1368,866.6314272,0,0,0,1,1,0,1,1,0,1,0
220.1185,1.331372,3,25,12,5705,740.5922353,1,0,1,0,1,0,0,0,1,1,1
149.9778,4.054345,0,59,11,21212,471.7954635,1,0,1,0,1,1,1,0,1,0,0
179.9656,11.99482,0,31,13,43714,1293.256696,1,0,1,0,1,0,1,0,1,0,0
169.9378,5.156634,1,20,13,2491,883.2058714,0,0,1,0,1,0,1,0,0,0,1
230.1051,1.530293,0,21,12,123,814.3727251,1,0,1,0,1,0,1,0,0,1,1
194.9663,5.976743,2,68,14,431,1312.11903,1,0,0,1,1,0,1,1,0,0,1
152.509,23.63005,0,41,11,10976,2436.452255,0,0,0,0,1,1,0,1,0,1,0
149.9778,6.42531,2,37,8,299,799.7665769,0,0,1,0,1,1,1,0,1,0,0
159.9875,6.088456,0,72,15,33965,656.0906255,1,0,1,0,1,1,0,0,1,0,0
159.9875,17.93561,0,53,16,4089,1689.115275,1,0,1,0,1,1,0,0,1,0,0
179.9656,9.389007,1,45,11,62,982.3393738,0,1,1,0,1,0,1,0,1,0,0
175.1331,15.06895,0,69,13,994,1672.336606,1,0,0,0,1,0,0,0,0,1,1
127.525,3.305552,8,63,16,677,702.3872964,1,0,0,0,1,1,0,1,0,0,0
207.4673,13.11297,3,19,14,27819,1705.302867,1,0,1,0,1,1,1,0,1,1,0
220.1478,7.579944,2,50,10,5646,1258.840915,0,0,0,0,1,0,0,0,1,1,1
207.4754,6.913925,6,87,13,2157,1536.363525,0,0,0,1,1,0,1,1,1,0,1
130.0244,2.429677,4,75,6,38733,494.5000388,0,1,0,0,1,1,1,1,1,0,0
220.1323,9.386672,0,46,15,379,1367.297406,1,0,1,0,1,0,0,1,0,1,1
179.9656,9.187823,2,87,15,518,941.2227255,0,1,1,0,1,0,1,0,1,0,0
137.4616,8.71167,2,43,18,15741,1129.873915,0,0,0,0,1,0,1,0,0,0,1
212.6415,4.820891,7,49,12,25578,1569.607544,0,1,0,1,0,0,0,1,1,1,1
124.9607,16.57839,1,80,14,5547,1771.850524,1,0,0,1,1,0,0,0,0,0,0
152.5104,2.780924,1,28,12,1590,976.4774375,1,0,0,1,1,1,0,1,1,0,0
117.472,2.924951,2,73,13,9777,468.5975061,0,0,0,0,1,0,0,0,1,1,0
147.4421,4.212653,1,36,9,10481,659.4098323,1,1,1,0,1,0,0,0,0,0,1
92.48802,9.525184,0,63,14,48905,820.0423101,0,0,0,0,1,0,0,0,1,0,0
127.4738,4.579843,0,44,11,14601,983.1469135,0,0,0,1,0,0,1,1,0,0,0
119.9568,4.096547,0,53,12,4128,1052.973308,1,0,0,1,1,1,0,0,0,1,0
240.1149,2.250238,3,83,17,2968,693.3489139,0,0,1,0,1,0,0,0,0,1,1
210.138,5.236648,4,63,13,615,1060.76878,0,1,0,0,1,0,1,0,1,1,1
139.965,5.695207,1,29,8,7252,1220.191739,0,1,0,1,1,0,0,1,0,0,1
242.6326,6.649321,1,39,16,7947,1211.694229,1,1,1,0,1,1,0,0,0,1,1
162.4676,5.276321,3,61,12,38620,1250.606015,0,1,0,1,1,0,0,1,0,1,0
227.4754,15.1631,2,34,9,109,1849.418149,1,1,1,0,1,0,1,1,1,0,1
192.4705,5.124495,0,48,19,26659,821.0926195,0,0,1,0,1,0,0,1,0,0,1
207.4811,5.111844,1,21,14,4029,1062.404345,1,0,1,0,1,1,1,1,0,1,0
149.9447,10.02376,2,49,11,43736,1610.068088,0,0,0,1,1,0,0,0,0,1,0
114.9509,11.61657,2,69,14,1158,1454.178463,1,0,0,1,1,0,1,0,0,0,0
117.4392,6.275924,3,69,9,5316,1196.239363,1,0,0,1,1,0,0,0,0,1,0
137.4392,10.18273,0,77,14,6705,984.2773024,0,0,1,0,1,0,0,0,0,1,0
104.9781,7.761878,2,63,17,23285,1231.447125,0,0,0,1,1,0,0,1,0,0,0
149.9598,12.9765,0,85,11,4968,1178.979911,0,0,1,0,1,1,0,0,0,0,1
194.9581,12.70321,2,32,8,62135,1593.998248,0,1,1,0,1,1,1,0,0,1,0
187.6094,6.431215,2,88,11,10546,1377.348602,0,0,0,1,0,0,0,0,0,1,1
104.9629,1.74299,0,28,14,620,453.3963183,1,0,0,0,1,0,0,0,0,1,0
127.4887,2.825046,2,64,12,1056,569.8410423,0,1,0,0,1,0,0,1,0,0,1
142.5007,2.237136,0,86,12,137,733.0142637,1,1,0,1,1,1,1,1,1,0,0
149.9915,15.39062,4,49,10,221,1719.698931,0,0,1,0,1,1,1,1,0,0,0
104.9781,6.749571,0,45,12,4892,1145.946987,0,0,0,1,1,0,0,1,0,0,0
172.4705,15.33595,1,34,11,2064,2065.691215,0,0,0,1,0,0,0,1,0,0,1
162.4689,8.686291,0,36,11,2326,992.4258553,1,0,1,0,1,1,0,0,1,0,1
162.447,17.8565,1,73,13,10626,2167.855557,0,0,0,1,1,0,1,0,1,0,1
232.6415,1.112412,0,87,16,7265,512.1675846,1,1,1,0,1,0,0,1,1,1,1
162.4526,2.255314,1,55,10,954,520.7155239,1,1,1,0,1,1,1,0,0,1,0
137.4684,1.374443,1,78,19,846,362.0020605,1,0,0,0,1,0,0,0,0,1,0
152.4624,1.40024,1,50,12,19168,944.6151981,1,1,0,1,1,1,0,0,0,1,0
107.4806,6.093746,0,77,16,3708,724.4378895,1,0,0,0,1,1,0,0,0,1,0
147.5031,3.384599,1,31,11,45158,699.360769,0,1,0,0,1,0,1,1,0,0,0
197.4702,6.398242,0,47,11,2166,1348.318284,0,0,0,1,1,1,1,0,1,0,1
184.9797,2.223563,0,87,14,2315,873.3472232,0,0,0,1,1,0,0,1,1,0,1
182.4676,7.277274,0,85,14,2271,877.0780549,1,0,1,0,0,0,0,1,0,1,0
182.447,3.4187,0,49,13,344,619.2614035,0,0,1,0,0,0,1,0,1,0,1
197.4876,17.58224,1,51,11,4010,1964.367635,1,0,1,0,1,1,1,1,1,0,1
144.9607,8.423652,2,35,11,11854,868.497965,1,0,1,0,1,0,0,0,0,0,0
210.127,22.744,10,27,10,353,2774.912011,1,0,1,0,1,1,0,0,0,1,1
235.1591,6.56131,3,43,11,184,1270.455838,1,0,1,0,1,1,0,1,1,1,1
152.4624,1.726822,1,87,16,777,850.0650584,1,0,0,1,1,1,0,0,0,1,0
197.4725,6.495239,6,70,12,5303,1558.694988,0,1,0,1,1,0,1,1,1,1,0
125.0073,5.778279,0,78,13,2348,616.6230151,1,0,0,0,1,0,0,1,0,0,0
104.9643,4.484822,0,55,10,1913,764.4832553,0,1,0,1,1,0,0,0,1,0,0
147.4738,6.994401,1,64,16,29586,814.9942633,0,0,1,0,1,0,1,1,0,0,0
142.4526,6.597117,3,57,9,7570,1384.04032,0,1,0,1,1,1,1,0,0,1,0
182.497,11.12081,0,23,13,2326,1321.610648,1,0,1,0,1,1,1,1,0,0,0
114.9509,17.55118,1,44,8,25086,1991.629188,0,0,0,1,1,0,1,0,0,0,0
127.4601,4.795038,2,34,13,1666,1096.59855,1,0,0,1,1,0,1,0,1,0,0
207.6386,4.377435,0,20,12,38517,981.8469749,0,0,0,0,1,0,0,0,0,1,1
242.6435,15.35499,1,77,9,10395,1870.593916,1,0,0,0,1,0,1,0,1,1,1
232.6228,2.696846,0,75,13,2968,808.114485,1,1,1,0,0,1,1,0,0,1,1
169.9447,9.648973,3,24,11,7715,1278.614923,0,0,1,0,1,0,0,0,0,1,0
157.4836,20.16597,1,45,5,3558,1934.499334,0,0,1,0,1,0,0,1,0,0,0
162.4713,6.193832,4,54,12,29402,945.4518917,0,0,1,0,1,0,0,1,1,1,0
164.9785,2.553094,2,25,11,41468,1258.112414,0,0,0,1,1,1,1,1,0,0,1
220.1615,21.19755,4,23,17,8295,2605.553463,1,0,0,0,1,0,0,1,0,1,1
164.9853,20.52701,1,46,12,1227,2563.027756,1,1,0,1,1,1,0,1,0,1,0
287.6427,12.00948,10,85,13,1084,1885.394921,1,1,1,0,1,0,1,1,1,1,1
230.1051,5.516053,8,35,10,39859,1294.27991,1,0,1,0,0,0,1,0,0,1,1
247.6647,9.696166,3,34,10,95,2089.325891,1,1,0,1,1,1,0,1,1,1,1
194.9581,6.135015,0,82,13,684,877.3671989,1,0,1,0,1,1,1,0,0,1,0
255.1198,11.69119,1,75,9,20007,1943.387485,0,0,0,1,1,0,1,0,1,1,1
175.0062,4.301967,3,69,10,2231,1122.243782,1,1,0,1,1,1,1,1,1,0,0
144.9889,11.40635,0,70,14,14795,1685.65475,1,1,0,1,1,1,0,1,1,1,0
147.4421,5.119045,1,63,15,9692,645.1544646,0,0,1,0,1,0,0,0,0,0,1
172.4555,7.663799,1,68,8,676,1006.466252,0,0,1,0,0,1,1,0,0,0,1
197.6288,4.614124,3,63,14,2388,974.6526364,0,0,0,0,1,0,1,0,0,1,1
157.4836,10.15306,1,55,16,346,1081.276543,1,0,1,0,1,0,0,1,0,0,0
144.9889,4.64085,0,45,15,18575,1166.216656,0,0,0,1,1,1,0,1,1,1,0
157.4836,2.919224,1,30,11,52254,488.2314263,0,0,1,0,1,0,0,1,0,0,0
235.1591,25.07759,10,35,9,6354,3076.415699,1,0,1,0,1,1,0,1,1,1,1
187.6422,22.39748,1,32,12,1411,2429.237651,0,0,0,0,1,0,0,0,1,1,1
202.6829,5.337342,0,39,16,9852,1090.927055,1,0,0,0,1,1,0,1,1,1,1
174.9744,7.704074,2,68,14,1283,1436.32927,0,0,0,1,1,1,0,0,1,0,1
240.1149,14.13869,1,77,11,13489,1672.619185,0,0,1,0,1,0,0,0,0,1,1
172.4404,17.61732,1,87,19,9071,2123.830793,1,0,0,1,1,0,1,0,0,1,0
290.1604,3.179833,1,33,12,4179,1130.542862,1,0,1,0,1,1,1,1,1,1,1
222.6654,17.5331,3,60,11,8192,2100.528824,0,0,0,0,1,1,0,0,1,1,1
179.9656,9.448515,3,30,12,2886,1180.250198,0,0,1,0,1,0,1,0,1,0,0
207.6386,2.488097,1,35,12,1215,808.6437867,0,0,0,0,1,0,0,0,0,1,1
277.6375,6.422331,0,22,9,1394,1316.360571,0,0,1,0,1,1,1,0,1,1,1
179.9794,8.91671,1,70,18,808,1024.783162,1,0,1,0,1,0,1,1,0,0,0
149.9928,11.51972,3,19,10,1165,1708.389751,0,1,0,1,1,0,0,1,1,0,0
194.9992,2.184299,0,41,13,603,701.4431106,0,0,0,0,1,0,1,1,1,0,1
160.0013,15.19674,1,65,11,2564,1536.961227,0,0,1,0,1,1,0,1,0,0,0
139.965,9.060452,0,78,8,14801,1304.494778,1,0,0,1,1,0,0,1,0,0,1
147.4783,11.7516,0,74,10,44,1026.949787,0,0,1,0,1,1,0,0,0,0,0
182.4608,1.556533,2,21,12,1783,618.5873585,0,1,1,0,1,0,1,1,0,0,1
245.1457,10.59224,2,75,12,2227,1601.761071,1,1,1,0,1,1,1,1,0,1,1
182.49,18.08315,1,40,10,212,1951.61509,0,0,0,0,1,0,1,1,0,0,1
172.4555,6.214633,2,26,12,336,1056.212192,1,0,1,0,1,1,1,0,0,0,1
232.6228,3.595204,0,77,17,1333,828.1128045,1,0,1,0,1,1,1,0,0,1,1
112.4844,4.197945,3,61,9,55352,550.0787433,0,1,0,0,1,0,0,0,0,0,0
127.482,8.596064,2,58,13,5557,897.0780053,0,0,1,0,1,1,0,0,1,0,0
139.9512,3.184209,0,54,19,968,820.8726738,0,0,0,1,0,0,0,0,1,0,1
204.9634,4.171617,1,60,13,9998,782.2940277,0,0,1,0,1,0,1,1,0,1,0
137.5165,1.312447,2,45,14,23787,342.5038822,0,1,0,0,1,0,0,1,1,0,0
112.4551,3.684683,0,23,14,2293,386.0205317,0,0,1,0,1,0,0,0,0,0,0
137.4872,2.922427,1,45,8,421,453.9726524,1,1,1,0,1,0,0,1,1,0,0
214.9525,10.17149,1,85,9,94,1157.275128,1,1,1,0,1,0,1,0,1,0,1
149.9915,4.73307,4,57,13,3306,820.2134061,1,0,1,0,0,1,1,1,0,0,0
172.4624,19.39483,1,51,13,1059,1955.226259,0,0,1,0,0,1,0,0,0,1,0
222.6281,19.52917,0,27,15,6762,2768.129883,0,0,0,1,1,0,1,1,0,1,1
217.4702,6.383328,0,25,13,63911,1088.018039,0,0,1,0,1,1,1,0,1,0,1
117.5152,11.43916,3,48,9,446,1286.132827,0,0,0,0,1,1,1,1,0,0,0
255.1336,10.70911,2,89,10,861,1975.678599,1,0,0,1,0,0,1,1,0,1,1
127.4887,18.83056,1,30,15,1043,1961.987049,1,1,0,0,1,0,0,1,0,0,1
220.1615,10.90429,3,77,15,2085,1507.261366,0,0,0,0,0,0,0,1,0,1,1
149.9741,5.461422,0,46,14,10185,1193.11856,0,1,0,1,1,1,1,0,0,0,0
212.6228,12.39101,2,65,16,35345,2110.283707,0,1,0,1,1,1,1,0,0,1,1
184.9634,7.91568,0,31,16,1690,1613.918447,0,0,0,1,1,0,1,1,0,1,0
162.4538,6.306379,3,43,14,193,1360.253379,0,1,0,1,1,0,0,0,1,1,0
270.1604,8.05975,4,40,13,247,2060.344507,0,0,0,1,1,1,1,1,1,1,1
184.961,19.34604,1,28,15,547,2580.274842,1,0,0,1,1,1,1,0,0,0,1
184.9939,2.397122,2,41,11,1851,688.2220572,1,0,0,0,1,1,1,0,1,0,1
172.4579,5.533306,4,43,8,11142,1017.061783,1,0,1,0,1,0,1,1,0,1,0
120.0035,2.745106,4,36,14,141,745.7123774,1,0,0,0,1,1,0,1,0,1,0
175.0062,2.348386,0,86,11,836,814.0807452,0,0,0,1,1,1,1,1,1,0,0
232.624,14.74826,2,76,13,417,2174.446655,0,0,0,1,1,0,0,0,1,1,1
142.4689,8.802664,8,25,5,63465,1697.797856,0,0,0,1,1,1,0,0,1,0,1
192.4404,11.94546,4,23,11,903,1594.837225,1,0,1,0,1,0,1,0,0,1,0
140.0013,11.54316,1,67,9,5259,1562.246266,0,0,0,1,1,1,0,1,0,0,0
127.5067,9.900255,4,25,7,21970,1195.35168,1,0,0,0,1,0,1,1,1,0,0
240.1149,8.930383,1,24,16,21556,1419.629707,0,0,1,0,1,0,0,0,0,1,1
287.6427,6.62916,3,80,10,357,1292.497362,1,0,1,0,1,0,1,1,1,1,1
265.1283,8.004483,3,56,12,12058,1422.55591,0,0,1,0,1,1,1,0,0,1,1
255.1417,8.618298,2,20,7,3423,1470.429882,0,1,1,0,1,1,0,0,1,1,1
164.9647,2.146247,2,62,15,31848,940.3579408,0,0,0,1,1,1,1,0,1,0,1
95.00571,9.836442,1,57,11,2003,888.9198648,0,0,0,0,1,1,0,0,1,0,0
137.4686,2.63695,3,19,14,10577,657.1195012,0,1,1,0,1,1,1,0,0,0,0
172.4555,16.60248,1,54,15,2349,1784.783191,0,0,1,0,1,1,1,0,0,0,1
127.4783,9.309073,3,71,13,2723,1424.784732,0,0,0,1,1,1,0,0,0,0,0
200.1185,19.9897,4,42,16,228,2705.01162,1,1,0,1,1,0,0,0,1,1,1
127.5067,8.599092,0,20,7,4343,981.9916887,0,0,0,0,1,0,1,1,1,0,0
242.6143,13.288,2,31,8,2131,1763.825951,1,0,1,0,1,0,1,0,1,1,1
230.1344,6.487239,3,60,13,809,1256.972232,0,0,0,0,1,0,1,0,0,1,1
197.6288,6.984409,1,82,10,3519,1045.005193,0,1,0,0,1,0,1,0,0,1,1
162.4937,15.59169,0,31,9,3521,1678.565511,0,1,0,0,1,0,1,1,1,0,1
114.9658,13.02184,2,57,11,22935,1343.149177,0,0,0,0,1,0,0,0,0,0,1
152.4884,8.268405,0,65,10,11333,1039.380833,1,0,0,0,1,1,1,0,1,0,1
245.132,19.01406,0,54,14,9144,2171.232828,0,0,1,0,1,1,1,0,1,1,1
152.509,14.67731,1,82,8,432,1599.244733,1,0,0,0,1,1,0,1,0,1,0
169.9671,9.035721,3,66,9,56308,1101.466816,1,1,0,0,1,0,1,0,0,0,1
197.5169,7.989206,1,29,16,46,1322.416264,1,1,0,0,1,1,1,1,1,0,1
149.9915,8.330395,7,23,10,377,1318.798135,0,0,1,0,1,1,1,1,0,0,0
159.9794,6.482702,2,75,12,3076,1170.945568,1,0,0,1,1,0,1,1,0,0,0
182.4538,5.368306,2,49,10,534,772.3849869,0,1,1,0,1,0,0,0,1,1,0
169.9741,41.88907,2,80,16,27811,3632.236502,1,1,1,0,1,1,1,0,0,0,0
184.9634,54.04107,2,61,11,8683,5356.543952,0,0,0,1,1,0,1,1,0,1,0
169.9671,61.5999,1,20,11,365,5579.99579,0,0,0,0,1,0,1,0,0,0,1
137.4392,44.72802,1,73,11,202,3811.689374,1,0,1,0,1,0,0,0,0,1,0
179.9656,58.30317,3,79,11,1455,4940.355869,0,0,1,0,1,0,1,0,1,0,0
162.4538,38.69991,0,42,13,1416,3878.380326,0,0,0,1,1,0,0,0,1,1,0
117.4686,69.33909,0,23,6,1539,6430.574874,0,0,0,1,1,1,1,0,0,0,0
139.9568,70.51996,4,78,10,9774,6123.243244,0,0,1,0,1,1,0,0,0,1,0
127.4421,63.47384,2,38,13,342,5870.579573,1,0,0,1,1,0,0,0,0,0,1
162.4676,70.19733,3,80,12,15816,6554.853473,1,0,0,1,1,0,0,1,0,1,0
149.9845,63.77246,7,44,6,648,5877.226772,0,0,0,0,1,0,1,1,0,0,1
169.9447,66.44552,0,50,15,13937,5754.802766,1,1,1,0,1,0,0,0,0,1,0
142.5007,50.73425,0,78,11,770,4815.278288,1,1,0,1,1,1,1,1,1,0,0
184.967,66.89524,8,24,15,11499,6234.682273,1,0,1,0,1,0,1,1,1,1,0
152.4555,71.66705,3,46,13,32275,6715.662535,0,0,0,1,1,1,1,0,0,0,1
127.4887,63.14574,0,56,4,1246,5477.047906,0,1,0,0,1,0,0,1,0,0,1
162.4818,55.11148,2,58,13,7104,4983.596064,0,0,0,0,1,1,1,0,0,1,0
202.6362,66.50412,3,77,10,15806,6398.915423,1,0,0,1,1,1,0,0,1,1,1
257.6549,67.15579,2,30,7,110,6388.31821,1,1,1,0,1,1,1,1,1,1,1
104.9643,60.46946,3,47,16,63,5552.61263,0,0,0,1,1,0,0,0,1,0,0
127.4421,65.57643,3,78,6,332,5942.500538,0,0,0,1,1,0,0,0,0,0,1
149.9378,71.09621,2,86,11,947,6514.041653,0,1,0,1,1,0,1,0,0,0,1
159.9476,68.7729,0,56,9,2335,6256.139215,1,0,0,1,1,0,0,0,0,0,1
130.0064,56.63931,3,70,12,541,4983.295874,1,0,0,0,1,1,0,1,0,0,1
240.1149,56.30647,0,47,11,1986,5148.276996,0,0,1,0,1,0,0,0,0,1,1
159.9349,60.14645,4,27,5,3231,5459.257498,0,0,1,0,1,0,1,0,0,1,0
159.965,45.4868,6,56,10,3766,4132.534649,1,0,1,0,1,0,0,1,0,0,1
139.9792,55.87684,1,35,8,702,5065.133843,1,0,0,0,0,1,1,0,0,0,1
197.4876,64.71488,3,23,15,1749,5979.686067,0,1,1,0,1,1,1,1,1,0,1
194.9525,66.77924,0,53,14,27522,6200.93166,0,0,0,1,1,0,1,0,1,0,1
162.447,42.19555,4,18,14,49,4434.823362,1,0,0,1,1,0,1,0,1,0,1
137.4616,67.11782,1,28,11,3123,5851.65666,1,0,0,0,1,0,1,0,0,0,1
159.9875,71.7083,1,34,14,5199,6105.925473,1,0,1,0,1,1,0,0,1,0,0
175.1331,64.01205,5,56,10,83,5832.1205,1,0,0,0,1,0,0,0,0,1,1
212.6415,64.9788,0,87,14,1073,6205.78959,0,0,0,1,1,0,0,1,1,1,1
167.4564,71.106,3,28,13,13745,6152.279339,0,1,1,0,1,0,1,0,0,0,0
177.4876,62.48639,1,50,15,16373,5978.20414,0,0,0,1,1,1,1,1,1,0,1
197.5169,48.57163,1,59,13,63425,4549.293713,1,0,0,0,1,1,1,1,1,0,1
207.4974,44.98551,1,28,17,5092,4180.815992,0,0,1,0,1,1,0,1,1,0,1
212.6228,70.79968,2,66,11,444,6845.831296,0,0,0,1,1,1,1,0,0,1,1
149.9621,70.47897,0,80,8,1098,5953.077209,0,0,1,0,1,0,0,1,0,1,0
267.6647,64.30623,2,22,13,40622,6072.907276,0,0,1,0,1,1,0,1,1,1,1
184.967,65.90363,0,69,17,10480,5673.501264,0,0,1,0,1,0,1,1,1,1,0
255.1555,64.01652,1,19,13,578,6110.01152,1,0,1,0,1,1,0,1,0,1,1
127.525,71.37293,0,29,12,8501,6227.163207,0,1,0,0,1,1,0,1,0,0,0
207.6094,69.26833,1,67,13,30424,6150.658199,1,0,1,0,1,0,0,0,0,1,1
267.6647,56.3686,3,19,5,22704,5502.195694,1,0,1,0,1,1,0,1,1,1,1
242.6281,67.47739,2,29,15,177,6291.368213,0,1,1,0,1,0,1,1,0,1,1
172.5034,65.4294,3,80,10,205,5671.821266,1,0,0,0,1,0,0,1,1,0,1
139.9568,70.09214,2,32,12,15251,6177.436257,1,1,1,0,1,1,0,0,0,1,0
147.4564,61.78014,6,26,14,10052,5900.543943,0,0,0,1,0,0,1,0,0,0,0
137.4872,66.59755,8,38,12,75635,5909.817728,0,0,1,0,0,0,0,1,1,0,0
172.4742,65.15989,1,87,10,247,5575.553256,0,0,1,0,0,0,0,1,1,0,1
235.1591,71.53343,0,48,11,2453,6532.437967,0,0,1,0,1,1,0,1,1,1,1
184.9634,56.23842,1,42,13,6,5568.099221,0,1,0,1,1,0,1,1,0,1,0
220.1149,69.87041,0,18,10,4894,6815.305528,0,1,0,1,0,0,0,0,0,1,1
159.9512,62.9209,0,42,11,3299,5341.417352,0,0,1,0,1,0,0,0,1,0,1
127.482,60.56995,3,35,13,11217,5179.612997,1,0,1,0,1,1,0,0,1,0,0
207.6094,71.66261,1,28,13,106,6427.653862,1,1,1,0,1,0,0,0,0,1,1
194.9744,62.43987,3,64,8,8324,5469.381433,0,0,1,0,1,1,0,0,1,0,1
139.9512,69.03413,0,82,16,601,6206.957458,0,0,0,1,1,0,0,0,1,0,1
172.4705,51.20818,0,60,20,10741,4888.954667,1,0,0,1,1,0,0,1,0,0,1
172.4705,69.07545,0,50,11,18580,6385.746999,0,1,0,1,1,0,0,1,0,0,1
117.4858,70.34008,0,73,15,352,5964.647059,0,1,0,0,1,0,0,1,0,1,0
159.965,69.2139,5,41,7,7912,6095.07687,1,0,1,0,1,0,0,1,0,0,1
159.9642,61.32409,8,72,15,30662,5556.247274,0,0,0,0,1,0,1,0,0,1,0
245.147,42.74672,0,30,13,1336,4595.920043,1,0,0,1,1,0,0,1,1,1,1
287.6427,64.09564,3,69,12,2907,5990.18794,1,0,1,0,1,0,1,1,1,1,1
190.127,58.75447,2,88,18,16434,5739.806189,0,0,0,1,1,1,0,0,0,1,1
104.9629,70.38153,3,85,10,2292,5935.908059,0,1,0,0,1,0,0,0,0,1,0
162.447,66.95875,1,75,11,28671,6184.630782,1,0,0,1,1,0,1,0,1,0,1
265.1283,64.15566,0,60,14,1045,5917.993233,1,0,1,0,1,1,1,0,0,1,1
129.9621,68.22296,3,72,10,12301,6300.301731,0,1,0,1,1,0,0,1,0,1,0
134.9509,66.50929,8,39,19,338,5903.828849,0,0,1,0,1,0,1,0,0,0,0
127.4601,57.84605,8,32,13,615,5634.748909,0,1,0,1,1,0,1,0,1,0,0
149.9741,64.38126,1,57,7,9469,6015.602918,0,0,0,1,1,1,1,0,0,0,0
139.9568,56.35343,0,24,10,30697,4969.32191,0,0,1,0,1,1,0,0,0,1,0
242.6106,59.61465,2,22,11,3119,6070.361595,0,1,0,1,1,0,1,0,0,1,1
